generator,cycle,identity,total_generator,discriminator
1.8851166203104217,0.2596215065093948,0.2192772278028807,5.57771783093105,0.3079083057956817
1.892250426526906,0.2593166474169162,0.2180242080861392,5.575537922500313,0.303648927794613
1.841950088750565,0.2593636028859569,0.2186978221207723,5.529075228292188,0.3107210357961101
1.5800256982244651,0.2563835777107743,0.2159413255002723,5.2235681024091,0.3464356082710793
1.5535458885747633,0.255309657211872,0.2159494316872807,5.186389627485261,0.3437084471904624
1.5497890445424698,0.254496358133953,0.2140495920500744,5.16500058899755,0.3460643451515657
1.5508456985721704,0.2524830881824558,0.2123911689067709,5.137632418250751,0.3421953159120531
1.5557706849775217,0.2521014326828709,0.2115083572523168,5.134326790404999,0.3401309431612916
1.5637066341947758,0.2512663575685185,0.2108172289859587,5.130456346264486,0.3464465094220613
1.5714437885285315,0.2488994576383209,0.2102999310756194,5.111938016882901,0.340565705889727
1.5808998832906382,0.24926148582881,0.2084929123911811,5.115979302948204,0.3413126377411175
1.5543588327503632,0.2463554924596911,0.2063686057053942,5.049756777876321,0.3463548522936864
1.566439727770871,0.2475802202944991,0.2078573416689525,5.081528627711615,0.3441650444792508
1.5612364652855644,0.246303535584567,0.2050651113545966,5.049597380222052,0.3415947471503754
1.581665443024714,0.2456017285361997,0.2050808231881086,5.063086842132294,0.339425208319308
1.5755849591661608,0.2454372483237215,0.2050291399626449,5.055103145260503,0.3424849735309036
1.5776475684038702,0.2420431606393346,0.2020779900990058,5.008469122818028,0.3436987352200729
1.5985955122350035,0.2437139743159914,0.2034838682115971,5.053154592749954,0.3393994139638663
1.6063135664189594,0.2422882585578236,0.2023860534493891,5.041126428872928,0.3382004294509551
1.6153492209525302,0.2402363823673714,0.2002849264637283,5.019137681870983,0.338401586599257
1.6192437962390136,0.2419578135683797,0.1993747861187408,5.03569586952587,0.3400719247289236
1.6298610864952765,0.2393905591593868,0.1991436470361395,5.019484911901483,0.3389552939470963
1.6339916606312213,0.2401583312355775,0.1998401825027219,5.034775883182771,0.3400029972149548
1.6346333875604298,0.2390337362103555,0.1983858971972426,5.016900245574997,0.3393452635434256
1.650481129157311,0.239286090491683,0.1983009587632662,5.034846825756948,0.3369518640818356
1.647238777539898,0.2376049032219793,0.1963406373457662,5.004990997879223,0.336302162111755
1.671711956744251,0.2372225346057668,0.1968880488943571,5.028377552797412,0.334337022085709
1.654473325815694,0.2360056204919604,0.1949186448393197,4.989122754809023,0.3423804070519889
1.664820069516974,0.2354212355712007,0.1945175118520967,4.991619986572723,0.3378077674548196
1.6800386980287674,0.2358306073087981,0.1950633672681795,5.013661611026552,0.3402345486353899
1.6825221745238668,0.2348179690640369,0.1921353393431188,4.9913785663144346,0.3319388532625704
1.6895929093973927,0.2340672602025286,0.1936014148070179,4.998272584653509,0.340200714712524
1.6887564712289214,0.2336981314858575,0.1922274336017768,4.98687495213041,0.3326882761742534
1.6840439191733163,0.2337163708981188,0.1912927005937074,4.977671136741695,0.3360649671997578
1.700688860562073,0.2320362376509935,0.1907704300519408,4.974903380495498,0.3346598998237138
1.6961397658223691,0.2330645590663135,0.1902916050855366,4.978243390302072,0.3382815819323018
1.723293196538399,0.2324386821917329,0.189402917285507,4.994694600040945,0.3322319437887916
1.709072617654768,0.2311693498979265,0.1904993964389882,4.973263107675841,0.3383118627268983
1.71078533331851,0.2301523492321081,0.1883663003524204,4.954140324285184,0.3385869349350223
1.7474486633710775,0.2293748324890544,0.188348069496598,4.982937333465873,0.3286117055527363
1.7342678443200583,0.2306111735226153,0.1893157229508864,4.9869581986403,0.3362635725584144
1.730558653061894,0.2289099783107437,0.1867274519117518,4.953295697336611,0.3330111670624772
1.7300879955515154,0.2297241195276759,0.1864487649328347,4.959573005629086,0.3355539153627437
1.755047647134475,0.229646698265955,0.1867210492659276,4.985119880764917,0.334792543688546
1.7679439664021068,0.227953157637609,0.1851087068577577,4.973019086438855,0.3322390097680723
1.7710369534712325,0.2274824344459502,0.1838179274198265,4.964950930768404,0.3282529647996847
1.7588181410772332,0.2275388319229615,0.1833752532513334,4.951082732902653,0.3334358105787831
1.7642558347294175,0.2253450234343801,0.1832198568436874,4.933805351671965,0.3358612065084803
1.7910445021769812,0.2256795793012164,0.1823786947166902,4.959733761768828,0.331199967292608
1.772999664687592,0.2284676755765925,0.1834002040002657,4.974677431529787,0.3365486482300724
1.800855907744196,0.226873413526985,0.1819872752200627,4.9795264148640666,0.3275873900671814
1.568560269819028,0.2072838256596357,0.1702636459163729,4.49271675385814,0.2506118344668036
1.6171579998561825,0.2054830774374451,0.1678992895607737,4.511485229725245,0.2547761912637766
1.6239619260427656,0.2044118865039841,0.1664624576927393,4.500393075742822,0.2616606860099056
1.6259264566864389,0.2035422253365191,0.1654171968909396,4.488434700236685,0.262764434723918
1.6298521763381215,0.2031160784826643,0.1643749965910522,4.4828879381048266,0.2613982586176142
1.6438209416716174,0.2028160921425029,0.1641980489378032,4.492972102837227,0.2624411825348959
1.6493597072193111,0.2026207487488436,0.163468430603462,4.492909356929373,0.2641235030670908
1.6628940618824566,0.2017712017082828,0.1631500558115017,4.49635636609891,0.2610157065929892
1.667421719659751,0.2021190549904617,0.1628656001339877,4.502940263526551,0.2669670747270503
1.6907681550221825,0.2024336062382901,0.1622620587484322,4.526414502328303,0.2620524852801913
1.705650940515112,0.2020676496928778,0.1617951744768037,4.53530330010976,0.2627808976725772
1.7070094923386867,0.2030429658905855,0.1620365102039552,4.5476216978576405,0.2631451425420447
1.721488058835134,0.2026566807096866,0.1614590377408614,4.555350050039735,0.2636775758698292
1.7390261415330723,0.2028021850026976,0.1611968688722672,4.573032327856438,0.2621197679591109
1.75168049697397,0.2022635910207632,0.1615310113491683,4.581971454656106,0.2623468093487477
1.7464028042831878,0.2027442689979451,0.1611241764002207,4.579466371700682,0.2638907436004978
1.7407820812765804,0.2022839075644155,0.1606167279563654,4.56670480028264,0.2666490613685354
1.7589775446517537,0.2023149353285868,0.1607473952000377,4.585863872625303,0.2667452748494873
1.7789833178405818,0.202532054149899,0.1602624850473303,4.60561628052141,0.2648331166309272
1.7676681619265984,0.2017177889595503,0.1594672149614147,4.5821821280326445,0.2628783698555367
1.5788581135167532,0.1921738943048771,0.153289353354894,4.2670438205641785,0.2011883274796579
1.598488855218959,0.190479745186385,0.1522456103435967,4.264514350462174,0.1990342467033333
1.61855796730143,0.1903091004171382,0.1512184008520314,4.277740971080545,0.2009046455465447
1.622473045044217,0.1900034443694523,0.1513958898173279,4.279486939109963,0.2015739456988519
1.6340046802918236,0.1897640457932559,0.1509736235710098,4.286513257062417,0.200794941142503
1.6428481469090015,0.1902174322657857,0.150408952551401,4.297067233647542,0.1981527774411112
1.658545905861004,0.1895575373973893,0.1502952933356143,4.3055977383474895,0.1992936625515042
1.6541597005845543,0.1896639328276825,0.1500111688291472,4.300854873264033,0.2005089905086452
1.669552698128227,0.1896077653189291,0.1495157646230314,4.31320918124655,0.1992845980417698
1.6889991350527824,0.189902183980956,0.1498448091434842,4.33724501787097,0.1990420366518724
1.6798548707808334,0.1902927898395544,0.1501778761955394,4.333672152108875,0.200504880198843
1.68301442946898,0.1895961226306219,0.1488854515979225,4.323402912541665,0.2026372087157346
1.70085514945605,0.1897840957803794,0.1487578045816972,4.342485131173656,0.2008122595659257
1.7031723769350924,0.1905515646000673,0.1492525230607261,4.354950645516837,0.2016009589684415
1.7199397999039296,0.1907367721155308,0.1497141443293491,4.3758782386064885,0.1983755382321212
1.7179257581527088,0.1893249999681512,0.14893137904881,4.355832650922406,0.2008522866263069
1.7209943767519726,0.1896558246579484,0.1489461185480433,4.362283215351191,0.2005490746676874
1.7374500949968998,0.1897836043269023,0.1484808905449496,4.377690594235639,0.2024942120991653
1.7415488514675015,0.1907001499483163,0.1488894688403946,4.39299769487338,0.199393629216529
1.7423024576107065,0.1899382613789195,0.1485828108795132,4.384599127690832,0.2017169777938197
1.7520088661110205,0.1902974438665063,0.1478603814338994,4.394285210783871,0.2009711119400775
1.7462702097742633,0.1901962411948766,0.1481432483560856,4.388948862341747,0.2022531373486358
1.767817737548605,0.1900247123310233,0.1484290605586865,4.410210167092719,0.2008472213795969
1.76742245147432,0.1899300236394559,0.1484331596123314,4.408888485656864,0.1999687228011137
1.774950390455426,0.1902584629538266,0.1480137790976346,4.417603928467323,0.2012101671121933
1.7741710175459888,0.1906472139808906,0.1478871677456231,4.420079001243683,0.2018267571677578
1.793147055865049,0.1904533293371883,0.1478876856615071,4.437118774768652,0.1992185849897463
1.7815473547492964,0.1903295819124003,0.1478397111775635,4.424041732676562,0.2019388840077905
1.8004675374842476,0.1908388844337956,0.1478644779518894,4.4481787797750565,0.199208295562359
1.7903633228038205,0.1903678963164697,0.1476086723371066,4.432085648826931,0.2033909413077743
1.8037993156838448,0.1910375936747133,0.1480094983146108,4.454222732040657,0.200886384996612
1.813067633485508,0.1912710203033784,0.147447681666046,4.463016244067602,0.1988820339351644
1.824313756050556,0.1909448448317251,0.1472770847670588,4.470147625438456,0.2003306612010062
1.8330928297906088,0.191401668915014,0.1470773443188713,4.482496249264684,0.1973609335823864
1.830498566066308,0.191007639927932,0.1470841606171324,4.47599576867145,0.2014653500758748
1.820963085859433,0.1904812195691569,0.1467006340109068,4.459278450734255,0.2020656952562545
1.8318390788613768,0.1909923782234249,0.1472095425060574,4.477810566750602,0.2018663784296348
1.8416858708661887,0.1901052827811402,0.1466293135515485,4.475885269702642,0.2017665215875434
1.858757146183161,0.1905618816323723,0.1467507947766888,4.498129942785317,0.1977122034807724
1.866777938926059,0.1907096373914242,0.1466774070046205,4.507261356671175,0.2009314081559692
1.854245207611768,0.1916051484488029,0.1465758654767873,4.5031760153563125,0.1975556634645071
1.8534946452373864,0.1910418725532034,0.1465206086479205,4.496516416276592,0.2012063884727847
1.8676777595076068,0.190859757240923,0.1462377474784315,4.507464068046753,0.2001383114742978
1.878840072580364,0.1908412221232722,0.1466794782381007,4.520649682099315,0.1954388078654707
1.8846096384829127,0.1913635709073053,0.1465486585926348,4.530988641228454,0.197707742417627
1.8845481369895736,0.191169674652091,0.1459620897246265,4.526055333138942,0.1983220710770284
1.89278821363442,0.1920673172904186,0.1464602149062339,4.545762465990287,0.1983240292593627
1.892078805184257,0.1914132286136833,0.1465103050311287,4.538762615180981,0.2000521363479656
1.8986778608683883,0.1914710381097611,0.1457927373909521,4.542351931467585,0.1988880547849849
1.90664893379812,0.1916295757749002,0.1461011109457559,4.553450245907282,0.1997644485049843
1.897449887004392,0.1914701491616655,0.1462508784956124,4.543405773042739,0.2001673129667853
1.919558209815304,0.1917701611599732,0.1464314232322051,4.5694169453059,0.2006303607238347
1.904013519925156,0.1913822808064174,0.1456759163587615,4.546215911855226,0.1982480859533343
1.9278661530057173,0.1920944443740498,0.1452466724370641,4.57504395852382,0.1984050473536195
1.9262741828250745,0.1914199183972879,0.1449869709728897,4.565408227504461,0.1954944053142243
1.950082848007712,0.192312970740729,0.1460898781566695,4.603661950917794,0.1980203603124846
1.945787670506888,0.1912741869788566,0.1453107208728432,4.585083141855929,0.1956475625770038
1.9418474245464603,0.1919450749499329,0.1455567728175126,4.589082030520804,0.1955362615954672
1.9559653375906565,0.1919565380312156,0.1454289257191289,4.6026753503522055,0.1952527835815055
1.954081105864209,0.191950099757765,0.1457862140501903,4.6025131747819135,0.1980298038612565
1.954767501961881,0.1931413046825772,0.1455704872140373,4.614032987175674,0.1943888661587426
1.955304898824292,0.1915579870332038,0.1449503747877599,4.595636636778332,0.2003508515328216
1.9794570352362728,0.1917244453245642,0.1454934431952068,4.6241687066194,0.1948130988879645
1.9795033298600384,0.1920319169234746,0.145395776907588,4.626801389446859,0.1966027723746779
1.9995380627966,0.1916941943588196,0.1447548022971249,4.640254022299439,0.1898911882263805
1.99266345515244,0.1918041179126974,0.1452956075041458,4.6371826709121065,0.1947033043707842
1.9862784180103208,0.1913962662555109,0.1452257242249227,4.626369701153871,0.1968470273858475
1.992058786093027,0.1921377608488346,0.1453916102402035,4.6403944426212,0.1965891434989082
2.0071171138329484,0.1920424018563448,0.1448960553357626,4.652021403076767,0.1919985221652802
2.011348329473293,0.1922447702929802,0.1449118148663948,4.658355106835601,0.1967996250533651
2.0051230386100607,0.1920693807717206,0.1457616661743692,4.654625165766325,0.1936783882741491
2.026582477421596,0.1919966732197884,0.1453706711262598,4.673402576968409,0.193416238888104
2.026371566162653,0.191901262330151,0.1450394521309607,4.670581447845813,0.1954547615402072
2.038876081469177,0.1922547786511939,0.1449571895501066,4.686209820021039,0.1909568774055918
2.0306448952100804,0.1916536202953047,0.1447858020797305,4.671110108338374,0.1944987075117094
2.0401415267716283,0.1925963462348552,0.144678894435984,4.689499456306984,0.1956461098512343
2.0423230668906864,0.1924986491060775,0.1446206182844635,4.6904126486142,0.1930156982356523
2.0439467604818016,0.1921684350399509,0.1449026607334435,4.690144420563728,0.195633311569551
2.0529479985830488,0.1918484562228823,0.1450197730587608,4.696531419632495,0.1919662924329827
2.0896521852291685,0.192930632864294,0.1445493071355383,4.741705048924264,0.1918355584852509
2.519672372195496,0.2065339091344215,0.1524372179859849,5.347197558747596,0.2977443553044459
2.460948926398064,0.2086826568690018,0.1541778782195505,5.3186648878557925,0.2862529992160835
2.442165066992146,0.2065876993997165,0.1537046426909974,5.276565272590031,0.2799149820248762
2.4261537615595192,0.2080174413086592,0.1547353532293747,5.280004945830784,0.2791451745721717
2.433211834847123,0.207720149191155,0.1555110839610246,5.287968740470406,0.2721067717881116
2.399005894807504,0.2068340676477824,0.1551375059463988,5.243034103106165,0.2793821432946091
2.373069791600801,0.2071452664862061,0.1550342205191391,5.219693545458735,0.2726853926958603
2.38871408129918,0.2068075606490539,0.154414001545091,5.228859688209808,0.2756166747579912
2.3580116407535243,0.2066603863983229,0.1542359998078271,5.1957955049431845,0.272138200372854
2.397851100568471,0.2073292909678758,0.1547014969254451,5.244651489172025,0.2673546244785458
2.375318463439348,0.2076661427920011,0.15558947641207,5.229927269236438,0.270063996508388
2.37458688561348,0.2070795160116463,0.1551490686387047,5.221127386572122,0.2691944342255285
2.391081061990544,0.2055643495769872,0.1545097980776737,5.219273557191131,0.2656380882901398
2.381143243461177,0.2067075753375061,0.1547150366633817,5.221794177388501,0.2699752809700446
2.3817423066009824,0.2058897536175361,0.1545342115191058,5.213310896367326,0.2620586679069914
2.3731081943283194,0.206067769306487,0.1542875191875394,5.205223480264643,0.2678805818603928
2.386453078827937,0.2057087315522927,0.1534839504226662,5.210960151016087,0.2680855736630722
2.3523275463477424,0.2058121526761837,0.1547958799030469,5.18442846613488,0.2696920897639908
2.403484567575369,0.2068502238520171,0.1543314142105193,5.243643880426616,0.2606833662703002
2.376176938883725,0.2055890879005953,0.1538584073321304,5.20135985428783,0.2621794230454061
2.4082313120543866,0.2051520488508369,0.1541400817146097,5.230452210291929,0.2633124126478851
2.40290714103332,0.2051033943980887,0.1535947532009059,5.221914861155772,0.2607983772404145
2.389800054826837,0.2053587838247798,0.1541446299198596,5.214111045740176,0.2648869857877616
2.4212159644896123,0.2064997958468979,0.154354961306929,5.257988728147218,0.2572723726694496
2.3934953390568987,0.2056366187454699,0.1540027264243123,5.219875162509249,0.2598724429728812
2.4170756966009668,0.20618043284768287,0.15428262623376038,5.250293150119695,0.2602350809098245
2.41621571931167,0.20573557906601203,0.15504643902450665,5.248803706362151,0.2595854728563648
2.4447516327140213,0.20557684734508372,0.1547962042043681,5.274501120311388,0.25315706514211644
2.4396520639019927,0.20485578551106545,0.15417384886290358,5.259079164650844,0.2532030723655996
2.4247729740310824,0.20478288500920228,0.15352416585857184,5.240222657995782,0.25843391962058987
2.4470265175270356,0.20540707085890392,0.15412720236955196,5.27173323270263,0.25871734265824486
2.4642888930426543,0.20487307253917833,0.1539589548553305,5.2828143999494355,0.2498176687060558
2.4389449072473948,0.20422639989334604,0.1541565394383678,5.2519916047578095,0.25463161016451374
2.4357412682212276,0.20496464680986426,0.15309849740571527,5.250880224593933,0.25562761529387884
2.4568144047278158,0.20495787242251537,0.1544032224148199,5.278409242272556,0.25482163270251235
2.469807986421385,0.2053177300365879,0.15388163424905452,5.292393461875115,0.24803876470023212
2.480541966933718,0.2063667192619512,0.1540198281708954,5.314308308411216,0.25452962188913053
2.4890905889882142,0.2047758440932502,0.15340637116283848,5.303880881512541,0.24912475742995907
2.4726758777335665,0.2037181394814194,0.15307730616725188,5.275243806517285,0.2497399143931893
2.4892262748513803,0.20395752461976197,0.15311941468175025,5.294398599836244,0.2534521414892751
2.494167299865783,0.2053342302967941,0.15319035425111988,5.313461383422097,0.2502770543948788
2.4859394727796986,0.2045118460680234,0.15290545589518154,5.295585214287445,0.24739425163716078
2.483499166087947,0.2049980720859775,0.15363891466871193,5.301674463580931,0.24134726239008078
2.524703459224958,0.20385919826320265,0.1533985959737376,5.330288414118709,0.24440263715367402
2.495220222796636,0.20390052260130062,0.15273543541645002,5.297902620535741,0.25228776438531747
